2374	2525	non_fiction	财新网	封面报道之治理篇|潜江：汪洋中的一条船	0
1717	3185	non_fiction	界面新闻	火神山援建者回乡被收隔离费，当地回应	0
538	4365	non_fiction	八点健闻	确诊超3万，病死率很低，但德国疫情进展还是令人心慌	0
3002	1894	narrative	基层虚构故事	疫期特别篇（官僚主义的传承）	0
1560	3342	non_fiction	中国新闻周刊	疫情过后，房价真的会降吗？	1
1570	3332	non_fiction	冰点周刊	一个武汉女孩的生死问答	0
42	4861	non_fiction	澎湃新闻	写下最后一篇日记，我们的武汉抗疫故事结束了	0
1780	3122	narrative	人是最美的风景	乡愁与老友	0
3010	1886	narrative	霍超	「 隔离日记 」 20200206	0
3841	1053	non_fiction	界面新闻	上海上线“解除医学措施查询系统”，可作为住宿、复工依据	0
2027	2874	non_fiction	新京报	新冠“复阳”之惑：检测技术的精度与效率陷两难	0
3443	1453	narrative	作家方方的博客	作家方方：生命的耐受力真是了不起	0
2654	2244	non_fiction	GS乐点	在小区防疫的同性恋志愿者	0
433	4470	non_fiction	南方周末/南方人物周刊	拿不到确诊证明的“疑似”医护	0
1473	3429	non_fiction	财新网	大流行手记| 3月14日：英国“群体免疫论”引发惊诧	0
3466	1430	non_fiction	商业人物	疫情中，一座停摆的工业小城	0
3908	986	non_fiction	中国新闻周刊	科技部急征快速试剂盒，15分钟检出新冠病毒可靠吗？	1
2064	2835	non_fiction	界面新闻	伊朗新冠确诊逼近3000人，宣扬“舔圣地可免疫”者被捕	0
2657	2241	non_fiction	冰点周刊	高考倒计时100天，这届高三学生只能“云誓师”了	0
965	3937	non_fiction	冰点周刊	医院里的另一支“战队”	0
4848	35	non_fiction	新周刊	那些一直短缺的物资，都是怎样运进武汉的？	1
1933	2969	non_fiction	澎湃新闻	方舱医院里小朋友说无聊，医生给安排上了	0
3430	1466	non_fiction	燃财经	朱啸虎：创业企业不要倒在疫情结束后的“倒春寒”	1
3666	1229	non_fiction	界面新闻	意大利温商的“闯关”之旅：海外个人捐赠为何如此难？	0
1868	3034	non_fiction	物质生活参考	穿睡衣上班30天后，生活没了仪式感	0
1280	3622	narrative	人是最美的风景	这是最好的时代，也是最坏的时代。	0
4377	511	narrative	冰点周刊	500万人离开武汉，我是其中之一	0
1559	3343	non_fiction	中国新闻周刊	意大利把欧洲带进至暗时刻	0
669	4233	narrative	气球馆	3/23 哨声、锣声、喇叭声， 我们一起听。	0
444	4459	non_fiction	南风窗	武汉敢死队	0
4567	321	non_fiction	财经杂志/财经十一人	"梁红：""新冠""疫情对中国经济总体影响未必会超""非典"""	1
2717	2180	non_fiction	财新网	武汉一老人院30例新冠送医 全市加大养老机构防控	0
4522	366	non_fiction	云林街十七号	120急救车，生死时速里的患与医	0
1628	3274	non_fiction	财新网	疫情期首个大型精神卫生调查:35%民众情绪应激反应明显	0
3232	1664	non_fiction	财经杂志/财经十一人	滞留新加坡的湖北人乘包机回家了	0
2348	2551	non_fiction	物质生活参考	“断舍离”全面溃败？	1
189	4714	non_fiction	中国新闻周刊	破“疫”成都新经济企业如何“危”中寻“机”	0
1467	3435	narrative	真实故事计划	「我们活下来了，可爱情没有」	0
3865	1029	non_fiction	八点健闻	武汉肺炎疫情更新：15名医务人员感染，全国累计218例确诊	0
1745	3157	non_fiction	时尚先生	请回答2020。	0
45	4858	non_fiction	澎湃新闻	“陪你看日落医疗队”今天返沪，老人拉小提琴相送	0
1322	3580	narrative	在人间living	爸爸去世25天了，我还没有告诉妈妈	0
4831	52	non_fiction	新京报	武汉医护酒店支援联盟发起人：我们一群人干了良心事	0
4310	578	narrative	三明治	“冒昧问一句，你这次回国没去过武汉吧？” | 美国南部的“肺炎”日记	1
4183	711	narrative	单读	“疫”幕下的哈尔滨	0
4640	247	non_fiction	财新网	肺炎日记 ｜ 除夕夜：医护人员一线奋战，外地队伍千里驰援	0
727	4175	non_fiction	界面新闻	广州公布境外输入关联病例详情：系土耳其输入病例密切接触者	0
3862	1032	non_fiction	八点健闻	武汉肺炎已排除SARS但病原仍未明确 香港疑似病例增至16宗	0
3747	1147	non_fiction	物质生活参考	新冠时期的爱情	0
3060	1836	non_fiction	界面新闻	疫情之下，医废处置需求大增 ，环卫行业或遇这一重要期！	1
3190	1706	non_fiction	南方都市报	湖北多地红十字会捐赠金额混乱 流向不明？数据统计告诉你	0
4246	642	non_fiction	商业人物	草莓红了，疫情来了	0
2187	2712	non_fiction	冰点周刊	妈妈，我带你妈妈回家	0
1236	3666	narrative	月亮纵队	意大利隔离日记 || 一个月后，我见到了第一个意大利人	0
138	4765	non_fiction	界面新闻	重回武汉实录：凭二维码通行，公共交通有序恢复	0
2920	1976	narrative	PlantifulSoul	疫情日记 | 武汉封城的第十六天	0
3693	1202	non_fiction	财新网	口罩机紧俏无现货 生产企业加紧排产	0
1417	3485	non_fiction	三联生活周刊	除了“雷火”，武汉还有这样一家医院	0
435	4468	narrative	南都观察家	我们走访了 40 位上海的环卫工人，发现不少防疫盲点	0
250	4653	narrative	月亮纵队	归国隔离日记 || 3月29日：长期隔离的后遗症	0
3315	1581	non_fiction	财新网	为防复工出现疫情 广州部分企业安排员工检测核酸	0
2132	2767	non_fiction	澎湃新闻	韩国新冠肺炎定点医院，16名护士集体辞职	0
733	4169	non_fiction	界面新闻	无症状感染者是否具有传染性？ 如何管理、救治？	0
3015	1881	narrative	叙事的一万种可能	武汉街头的病人，这几天终于停止奔波了	0
1212	3690	narrative	体坛周报	疫区中心笔记⑧：右翼女政客的口是心非	0
2922	1974	narrative	PlantifulSoul	疫情日记 | 武汉封城的第二十天	0
4135	759	non_fiction	经济观察报	一位武汉重症家属的困境：父亲从隔离点去方舱医院，又被拉回隔离点	0
484	4419	narrative	olla鹰语堂堂	记者日记丨 封城后，意大利人的生活如何？有人在家练少林气功	0
1871	3031	non_fiction	界面新闻	上海机场口岸防境外疫情输入，入境人员100%申报健康情况	0
4496	392	narrative	三明治	“不忘故乡” “因疫情严重禁止一切人员车辆出入” | 三明治武汉每日书04	0
1140	3762	narrative	夜光杯	王慎才：年初一，我拉着十万个口罩去武汉	0
320	4583	non_fiction	人物/每日人物	为了战胜新冠肺炎，人工智能都做了什么？	0
1163	3739	narrative	我们是有故事的人	爷爷，多希望你永远学不会用智能手机	1
3417	1479	non_fiction	中国新闻周刊	疫情“罗生门”：患者、医者、决策者的生死时刻	0
998	3904	non_fiction	财新网	疫情总动员，各地怎么做|北京严防输入 广东远离野味	0
2854	2042	non_fiction	澎湃新闻	广元市民扎堆摘口罩喝茶，多名公职人员被追责	0
4867	16	non_fiction	在人间living	武汉的除夕夜，我一个人在家自行观察	0
4579	309	non_fiction	财经杂志/财经十一人	香港抗疫实录：减少人流再关口岸，准备新的检疫设施	0
4767	116	non_fiction	人物/每日人物	关于火神山医院的七个细节	0
691	4211	narrative	二湘	饶蕾：纽约疫情日记：疫情在升级（3月22日）	0
2249	2650	non_fiction	澎湃新闻	新冠肺炎首例肺移植主刀：肺已萎缩成豆腐干样	0
1701	3201	non_fiction	澎湃新闻	德国“截”了瑞士24万只口罩	0
4154	740	non_fiction	中国新闻周刊	武汉之憾：黄金防控期是如何错过的？	0
4546	342	non_fiction	冰点周刊	三個年輕人和100萬隻口罩	0
4578	310	non_fiction	财经杂志/财经十一人	协力抗疫：京沪等地纾困中小企业，效力发挥待政策落实	0
556	4346	non_fiction	澎湃新闻	人民网专访张忠德院长：中西医结合治疗的独特方案，让世界更了解中医	0
2385	2514	non_fiction	财新网	钟南山团队论文数据调整 解读最长24天潜伏期	0
2244	2655	non_fiction	澎湃新闻	武汉每天仍有数百新增确诊，从哪里来	0
4855	28	non_fiction	云林街十七号	我在监控里，看着武汉城里的爸爸和奶奶	0
4875	8	non_fiction	GQ报道	疫情中的心理援助：寻找局部的安全	0
1661	3241	non_fiction	财新网	石正丽讲座：没料到SARS样冠状病毒跨种感染会发生在武汉	1
2555	2343	non_fiction	经济观察报	深圳野生动物禁食条例征求意见 这些动物被明确列入禁食黑名单……	0
2827	2069	narrative	PlantifulSoul	疫情日记 | 武汉封城的第三十四天	0
212	4691	narrative	叶青	叶青武汉日记：怎么培养红色接班人？	1
1436	3466	non_fiction	财经杂志/财经十一人	疫情放大三星危机，越南基地缺人缺料缺协同	0
4081	813	non_fiction	澎湃新闻	藏在后备箱里进上海，居然成真了！	0
1331	3571	non_fiction	财新网	肺炎日记|3月15日：涉“疫”消费者投诉超过18万件	0
1106	3796	non_fiction	财经杂志/财经十一人	从英国抢票回国有多难？	0
3018	1878	non_fiction	新民周刊	口述实录 | 老婆，对不起了，我这辆车只能接送医生护士	0
2809	2087	non_fiction	Voicer	深度专访：疫情之下的创意从业者，你们还好吗？	0
616	4286	non_fiction	澎湃新闻	中国疾控中心吴尊友：无症状感染者，不会造成扩散	0
1414	3488	non_fiction	界面新闻	西班牙日新增1544例，伊朗累计确诊逼近13000	0
2125	2774	non_fiction	新民周刊	没有妈妈的隔离病房，7月龄小齐齐等11个孩子背后，你没看到的爱和心疼	0
2299	2600	non_fiction	界面新闻	韩国新冠患者升破3500人，78个国家和地区对韩入境管制	0
819	4083	non_fiction	协作者云社工	疫情下的深呼吸 | 希望他可以成为对社会有用的人	1
835	4067	non_fiction	新民周刊	我在海外 | 在伊朗的中国人：坐上回国包机前，都经历了什么？	0
3942	952	non_fiction	界面新闻	6毛口罩卖1元被罚4万，洪湖市监局：指导意见冲突将讨论	0
2656	2242	narrative	基层虚构故事	疫期特别篇（只有死了的基层干部才是好干部）	1
1314	3588	narrative	A2N疫情志愿组	疫情众生相01 |《明天的记忆》线上摄影展	0
2450	2448	non_fiction	DeepTech深科技	新冠最权威报告来了！中国与世卫组织联合发布	0
1600	3302	non_fiction	澎湃新闻	“医生下班后猝死未被认定工伤”，有了最终结果	0
2276	2623	non_fiction	中国经营报	创始人举报自家公司卖假口罩，健客网被立案调查	0
4849	34	non_fiction	新周刊	面对风暴，不要让自己患上“情绪瘟疫”	0
3	4900	non_fiction	新民周刊	口述 | 湖北省作协主席李修文：我的心是乱的，现在没法写作	0
1450	3452	non_fiction	中国经营报	泉州楼祸	0
2845	2051	narrative	作家方方的博客	作家方方：检验你的只有一条，就是你对弱势人群的态度	0
767	4135	non_fiction	财经杂志/财经十一人	抗疫对策：中国可发力五大扩张性财政政策	0
